Mixed Prime,000262,p=1,v=5,"1^-2-3 2-4=5",3,19,27,115,223,787,1795,5731,
Mixed Prime,000263,p=1,v=5,"1-2-3-4=5^",3,21,15,141,103,1029,843,7781,
Mixed Prime,000264,p=1,v=5,"1-2-3-4^^ 3-5",3,21,21,137,163,957,1319,6881,
Mixed Prime,000265,p=1,v=5,"1-2-3-5=4-2",3,21,21,145,183,1101,1711,8785,
Mixed Prime,000266,p=1,v=5,"1^^-2-3-4 3-5",3,21,21,121,163,813,1375,5921,
Mixed Prime,000267,p=1,v=5,"1-2-3^-4=5",3,21,27,133,223,909,1767,6373,
Mixed Prime,000268,p=1,v=5,"1-2^-3-4=5",3,21,27,117,223,765,1767,5445,
Mixed Prime,000269,p=1,v=5,"1-2-3-4=5-3",3,21,33,137,303,1029,2635,8257,
Mixed Prime,000270,p=1,v=5,"1-2-3 2-4=5^",3,23,15,147,83,1055,591,7971,
Mixed Prime,000271,p=1,v=5,"1-2^-3=4-5",3,23,21,139,153,935,1193,6595,
Mixed Prime,000272,p=1,v=5,"1-2=3-4=5",3,25,27,165,243,1225,2187,9605,
Mixed Prime,000273,p=1,v=5,"1^-2^-4^-5^-3^-1",-5,15,-35,95,-245,645,-1685,4415,
Mixed Prime,000274,p=1,v=5,"1^^-2^-3^-4^-5^",-5,15,-35,95,-255,705,-1965,5535,
Mixed Prime,000275,p=1,v=5,"1^^-2^-3-4^-5^-3",-5,17,-29,89,-195,557,-1391,3873,
Mixed Prime,000276,p=1,v=5,"1^-2^-3-4^^ 3-5^^",-5,17,-35,97,-245,677,-1853,5217,
Mixed Prime,000277,p=1,v=5,"1^^-2^-3-4^^ 3-5^",-5,17,-35,105,-265,749,-2021,5649,
Mixed Prime,000278,p=1,v=5,"1^^-2-3^-5^-4^-2",-5,17,-35,109,-285,845,-2399,7077,
Mixed Prime,000279,p=1,v=5,"1^^-2-3^-4-2 4-5^^",-5,19,-29,103,-195,613,-1321,3823,
Mixed Prime,000280,p=1,v=5,"1^^-2^-3^-4-5^^",-5,19,-35,111,-255,745,-1909,5407,
Mixed Prime,000281,p=1,v=5,"1^^-2^-3-4^-5^^",-5,19,-35,119,-275,829,-2105,5999,
Mixed Prime,000282,p=1,v=5,"1^^-2-3-4^^ 3-5^^",-5,21,-35,121,-245,765,-1769,5217,
Mixed Prime,000283,p=1,v=5,"1^^-2^-3^-4=5^",-5,21,-41,141,-345,1077,-2917,8741,
Mixed Prime,000284,p=1,v=5,"1^^-2-3^^ 2-4=5^",-5,23,-41,147,-325,1055,-2665,8227,
Mixed Prime,000285,p=1,v=5,"1-2-4-5-3-1",5,15,35,95,265,765,2245,6655,
Mixed Prime,000286,p=1,v=5,"1^-2-3-4-5",5,15,35,95,255,705,1965,5535,
Mixed Prime,000287,p=1,v=5,"1^-2-3-4 3-5",5,17,35,97,245,677,1853,5217,
Mixed Prime,000288,p=1,v=5,"1-2-3-4^ 3-5",5,17,35,105,265,749,2021,5649,
Mixed Prime,000289,p=1,v=5,"1-2-3-5-4-2",5,17,35,109,285,845,2399,7077,
Mixed Prime,000290,p=1,v=5,"1-2-3-4-5-3",5,17,41,121,335,965,2763,8001,
Mixed Prime,000291,p=1,v=5,"1-2^-3-4-5",5,19,35,111,255,745,1909,5407,
Mixed Prime,000292,p=1,v=5,"1-2-3^-4-5",5,19,35,119,275,829,2105,5999,
Mixed Prime,000293,p=1,v=5,"1-2-3-4-2 4-5",5,19,41,119,315,901,2553,7407,
Mixed Prime,000294,p=1,v=5,"1-2^-3-4 3-5",5,21,35,121,245,765,1769,5217,
Mixed Prime,000295,p=1,v=5,"1-2-3-4=5",5,21,41,141,345,1077,2917,8741,
Mixed Prime,000296,p=1,v=5,"1-2-3 2-4=5",5,23,41,147,325,1055,2665,8227,
Mixed Prime,000297,p=1,v=5,"1^^-2^-3^-4^-5^^",-7,19,-49,135,-377,1069,-3059,8815,
Mixed Prime,000298,p=1,v=5,"1^^-2^-3-4^^ 3-5^^",-7,21,-49,137,-367,1029,-2891,8257,
Mixed Prime,000299,p=1,v=5,"1-2-3-4-5",7,19,49,135,377,1069,3059,8815,
Mixed Prime,000300,p=1,v=5,"1-2-3-4 3-5",7,21,49,137,367,1029,2891,8257,
Mixed Prime,000301,p=1,v=6,"1^-2-3^-4-5^ 4-6^",0,12,0,44,-10,180,-84,772,
Mixed Prime,000302,p=1,v=6,"1^-2^-3-4-5^ 4-6^",0,12,0,44,10,180,84,772,
Mixed Prime,000303,p=1,v=6,"1^-2^-3-4^ 3-5-6^",0,12,0,48,0,222,0,1056,
Mixed Prime,000304,p=1,v=6,"1^-2-3-4^ 2-5-3 5-6^",0,12,6,48,60,234,420,1248,
Mixed Prime,000305,p=1,v=6,"1^-2^-3-4^-5-6^",0,14,0,50,0,194,0,786,
Mixed Prime,000306,p=1,v=6,"1^-2^-3^-4-5-6^",0,14,0,66,0,362,0,2034,
Mixed Prime,000307,p=1,v=6,"1^-2-3-4^-5-3 5-6^",0,14,6,54,50,242,336,1190,
Mixed Prime,000308,p=1,v=6,"1^-2-3^ 2-4-5^-6-4",0,14,6,58,50,278,350,1442,
Mixed Prime,000309,p=1,v=6,"1^-2^-3-4-5-3 5-6^",0,14,6,70,70,410,588,2534,
Mixed Prime,000310,p=1,v=6,"1^-2-3-5^-6-4^-2",0,16,0,64,10,286,112,1344,
Mixed Prime,000311,p=1,v=6,"1^^-2-3-4^ 3-5-6^",0,16,0,72,0,370,0,2000,
Mixed Prime,000312,p=1,v=6,"1^-2-3-5^-6^-4-2",0,16,0,72,10,370,112,2000,
Mixed Prime,000313,p=1,v=6,"1-2^-3^-4-5^ 4-6^",0,16,0,76,-10,400,-112,2212,
Mixed Prime,000314,p=1,v=6,"1^^-2-3-4-5^ 4-6^",0,16,0,76,10,400,112,2212,
Mixed Prime,000315,p=1,v=6,"1^-2-3-4^-6-5^-3",0,16,0,76,-20,412,-224,2340,
Mixed Prime,000316,p=1,v=6,"1^-2^-3-4-6^-5-3",0,16,0,76,20,412,224,2340,
Mixed Prime,000317,p=1,v=6,"1^-2-3^-5^-6-4-2",0,16,0,80,10,454,112,2688,
Mixed Prime,000318,p=1,v=6,"1^-2-3^ 2-4=5-6^",0,16,0,84,0,496,0,3044,
Mixed Prime,000319,p=1,v=6,"1^-2-3-4-5^^ 4-6^",0,16,0,84,-10,508,-112,3172,
Mixed Prime,000320,p=1,v=6,"1^-2^-3^-4-5^ 4-6",0,16,0,84,10,508,112,3172,
Mixed Prime,000321,p=1,v=6,"1^-2-3-4^-6-2 3-5-6",0,16,0,100,0,688,0,4804,
Mixed Prime,000322,p=1,v=6,"1^-2-3^-4-5^-6-4",0,16,6,68,40,316,238,1540,
Mixed Prime,000323,p=1,v=6,"1^-2-3-4-5^-6^-4",0,16,6,68,60,340,462,1860,
Mixed Prime,000324,p=1,v=6,"1^-2-3-6-4-5^-6 2-4",0,16,6,76,80,436,714,2724,
Mixed Prime,000325,p=1,v=6,"1^-2-3-4^-5-6-2 3-6",0,16,6,80,70,466,616,2912,
Mixed Prime,000326,p=1,v=6,"1^-2-3^-6-4-5-6 2-4",0,16,6,92,60,604,546,4100,
Mixed Prime,000327,p=1,v=6,"1^-2^-3^-4-5-6-4",0,16,6,100,80,700,798,5060,
Mixed Prime,000328,p=1,v=6,"1^-2-3-4-5^-6-4 3-6",0,16,12,76,100,436,756,2724,
Mixed Prime,000329,p=1,v=6,"1^-2^-3-4-5-6-4 3-6",0,16,12,92,140,652,1316,4932,
Mixed Prime,000330,p=1,v=6,"1^-2-3-5-4-2 3-6-4 5-6",0,16,12,100,140,736,1372,5700,
Mixed Prime,000331,p=1,v=6,"1^-2-4^-6-5^-3-1",0,18,0,66,0,282,0,1314,
Mixed Prime,000332,p=1,v=6,"1^^-2-3^-4-5-6^",0,18,0,82,0,426,0,2338,
Mixed Prime,000333,p=1,v=6,"1^^-2-3-4-5^-6^",0,18,0,90,20,498,252,2898,
Mixed Prime,000334,p=1,v=6,"1^-2^-3-4=5-6^",0,18,0,94,20,546,252,3334,
Mixed Prime,000335,p=1,v=6,"1^-2-6-3-4^-5-6 1-3",0,18,0,98,0,618,0,4066,
Mixed Prime,000336,p=1,v=6,"1^^-2^-3-4-5-6^",0,18,0,106,-20,714,-252,4978,
Mixed Prime,000337,p=1,v=6,"1^^-2-3-4-5-2 5-6^",0,18,0,106,20,714,252,4978,
Mixed Prime,000338,p=1,v=6,"1^-2-3^ 2-4-5=6^",0,18,-6,98,-60,606,-532,3970,
Mixed Prime,000339,p=1,v=6,"1^-2-3-4^ 3-5=6^",0,18,-6,98,-80,630,-784,4322,
Mixed Prime,000340,p=1,v=6,"1^-2-4-5^-6-4 1-3-6",0,18,6,74,70,378,574,2178,
Mixed Prime,000341,p=1,v=6,"1-2^-3-4^-5-3 5-6^",0,18,6,78,50,366,336,1798,
Mixed Prime,000342,p=1,v=6,"1-2^-4-5^-6-4 1-3-6",0,18,6,82,70,450,602,2706,
Mixed Prime,000343,p=1,v=6,"1^-2-3 2-4-5^-6^-4",0,18,6,82,70,438,602,2562,
Mixed Prime,000344,p=1,v=6,"1^-2^-3-4^-5-3 5-6",0,18,6,86,70,486,616,2982,
Mixed Prime,000345,p=1,v=6,"1-2^-4-5-6-4 1-3^-6",0,18,6,90,70,498,630,2978,
Mixed Prime,000346,p=1,v=6,"1^^-2-3-4-5-3 5-6^",0,18,6,94,70,582,644,3846,
Mixed Prime,000347,p=1,v=6,"1^-2-3^ 2-4^-5=6",0,18,6,98,60,606,532,3970,
Mixed Prime,000348,p=1,v=6,"1^-2^-4-5-6-4 1-3-6",0,18,6,98,70,618,658,4146,
Mixed Prime,000349,p=1,v=6,"1^-2^-3-4^ 3-5=6",0,18,6,98,80,630,784,4322,
Mixed Prime,000350,p=1,v=6,"1^-2-3-4-5-3 5-6^^",0,18,6,102,50,654,420,4390,
Mixed Prime,000351,p=1,v=6,"1^-2-3-6-4-1 4-5-2 5-6",0,18,6,106,90,726,938,5266,
Mixed Prime,000352,p=1,v=6,"1^^-2-3^ 2-4-5-6-4",0,18,6,114,70,822,714,6146,
Mixed Prime,000353,p=1,v=6,"1^-2-3^ 2-4-5=6-4",0,18,12,98,140,642,1316,4674,
Mixed Prime,000354,p=1,v=6,"1^^-2^-3-4^ 3-5-6",0,20,0,128,0,926,0,6976,
Mixed Prime,000355,p=1,v=6,"1^-2-3-4^-6=5-3",0,20,0,128,-40,926,-560,6976,
Mixed Prime,000356,p=1,v=6,"1^-2^-3-4-6=5-3",0,20,0,128,40,926,560,6976,
Mixed Prime,000357,p=1,v=6,"1-2-3-4^-6^-5^-3",0,20,0,132,-20,1004,-280,7876,
Mixed Prime,000358,p=1,v=6,"1^^-2^-3-4-6-5-3",0,20,0,132,20,1004,280,7876,
Mixed Prime,000359,p=1,v=6,"1-2-3-4^-6-2 3-5^-6",0,20,0,132,-40,980,-560,7556,
Mixed Prime,000360,p=1,v=6,"1^^-2-3-4-6-2 3-5-6",0,20,0,132,40,980,560,7556,
Mixed Prime,000361,p=1,v=6,"1^^-2-3-4^ 3-5^-6",0,20,0,96,0,494,0,2624,
Mixed Prime,000362,p=1,v=6,"1-2^-3-4-5^^ 4-6^",0,20,0,100,-10,560,-140,3300,
Mixed Prime,000363,p=1,v=6,"1^^-2-3^-4-5^ 4-6",0,20,0,100,10,560,140,3300,
Mixed Prime,000364,p=1,v=6,"1-2^-3-4^-6-5^-3",0,20,0,100,-20,572,-280,3460,
Mixed Prime,000365,p=1,v=6,"1^^-2-3-4-6^-5-3",0,20,0,100,20,572,280,3460,
Mixed Prime,000366,p=1,v=6,"1-2-3^-5^-6-4^-2",0,20,0,104,10,578,140,3344,
Mixed Prime,000367,p=1,v=6,"1^^-2-3-5^-6-4-2",0,20,0,104,10,626,140,3984,
Mixed Prime,000368,p=1,v=6,"1^-2-3-4^^ 3-5^-6",0,20,0,104,-20,602,-280,3664,
Mixed Prime,000369,p=1,v=6,"1^^-2-3-4 3-5^-6^",0,20,0,104,20,602,280,3664,
Mixed Prime,000370,p=1,v=6,"1^-2-3^-4-5^^ 4-6",0,20,0,108,-10,644,-140,4036,
Mixed Prime,000371,p=1,v=6,"1^-2^-3-4-5^^ 4-6",0,20,0,108,10,644,140,4036,
Mixed Prime,000372,p=1,v=6,"1^-2-3-4^-6=5-2",0,20,0,108,10,668,140,4356,
Mixed Prime,000373,p=1,v=6,"1-2^-3-4^-6^-5-3",0,20,0,108,-20,632,-280,3876,
Mixed Prime,000374,p=1,v=6,"1^^-2-3-4^-6-5-3",0,20,0,108,20,632,280,3876,
Mixed Prime,000375,p=1,v=6,"1^-2-3^-4-6=5-2",0,20,0,108,30,668,420,4356,
Mixed Prime,000376,p=1,v=6,"1^^-2-3^-5-6-4-2",0,20,0,112,10,734,140,5056,
Mixed Prime,000377,p=1,v=6,"1-2-3^-5^-6^-4-2",0,20,0,112,10,686,140,4416,
Mixed Prime,000378,p=1,v=6,"1^-2-3^-5=6-4-2",0,20,0,112,20,710,280,4736,
Mixed Prime,000379,p=1,v=6,"1^^-2^-3-4-5^ 4-6",0,20,0,116,-10,776,-140,5444,
Mixed Prime,000380,p=1,v=6,"1-2-3^-4-5^^ 4-6^",0,20,0,116,10,776,140,5444,
Mixed Prime,000381,p=1,v=6,"1^-2-3-4-2 4-5=6^",0,20,0,120,-10,830,-140,6000,
Mixed Prime,000382,p=1,v=6,"1^^-2^-3-4 3-5-6^",0,20,0,120,-20,818,-280,5840,
Mixed Prime,000383,p=1,v=6,"1^-2^-3-4^^ 3-5-6",0,20,0,120,20,818,280,5840,
Mixed Prime,000384,p=1,v=6,"1^-2-3^-4-5=6^",0,20,-6,104,-70,614,-644,3888,
Mixed Prime,000385,p=1,v=6,"1^-2^-3-4-5=6^",0,20,-6,112,-50,698,-392,4576,
Mixed Prime,000386,p=1,v=6,"1^-2-3-4^-5=6^",0,20,-6,112,-90,746,-952,5344,
Mixed Prime,000387,p=1,v=6,"1^-2-3-4-2 3-5=6-4",0,20,6,128,80,938,868,7232,
Mixed Prime,000388,p=1,v=6,"1^^-2^-3-4-5-6-4",0,20,6,132,60,992,602,7748,
Mixed Prime,000389,p=1,v=6,"1-2^-3-4-5^-6^-4",0,20,6,84,60,392,434,1956,
Mixed Prime,000390,p=1,v=6,"1-2^-3^-4-5^-6-4",0,20,6,100,40,536,210,2948,
Mixed Prime,000391,p=1,v=6,"1^^-2-3-4-5^-6-4",0,20,6,100,60,560,490,3332,
Mixed Prime,000392,p=1,v=6,"1-2-3^-4-5^-6^-4",0,20,6,100,80,584,770,3716,
Mixed Prime,000393,p=1,v=6,"1^-2^-3-4^-5=6",0,20,6,104,70,614,644,3888,
Mixed Prime,000394,p=1,v=6,"1^-2=3-4-5^-6-4",0,20,6,108,50,644,378,4036,
Mixed Prime,000395,p=1,v=6,"1-2-3^-6-4-5^-6 2-4",0,20,6,108,60,632,518,3908,
Mixed Prime,000396,p=1,v=6,"1^-2-3^-4^-5=6",0,20,6,112,50,698,392,4576,
Mixed Prime,000397,p=1,v=6,"1^^-2-3-4^ 2-5-3 5-6",0,20,6,112,60,722,532,4928,
Mixed Prime,000398,p=1,v=6,"1^-2^-3^-4-5=6",0,20,6,112,90,746,952,5344,
Mixed Prime,000399,p=1,v=6,"1^^-2-3^-4-5-6-4",0,20,6,116,80,752,826,5220,
Mixed Prime,000400,p=1,v=6,"1-2-3-4^-5^-6-2 3-6",0,20,6,120,50,806,420,5680,
Mixed Prime,000401,p=1,v=6,"1^^-2-3-4-5-6-2 3-6",0,20,6,120,90,854,980,6448,
Mixed Prime,000402,p=1,v=6,"1^^-2-3-6-4-5-6 2-4",0,20,6,124,80,896,854,6820,
Mixed Prime,000403,p=1,v=6,"1^-2-3^-4-2 4-5=6",0,20,12,104,130,638,1148,4336,
Mixed Prime,000404,p=1,v=6,"1^-2-3^-4-5=6-4",0,20,12,108,130,668,1176,4548,
Mixed Prime,000405,p=1,v=6,"1^-2^-3-4-5=6-4",0,20,12,108,150,716,1456,5316,
Mixed Prime,000406,p=1,v=6,"1^^-2-3-4-5-6-4 3-6",0,20,12,116,140,812,1372,6180,
Mixed Prime,000407,p=1,v=6,"1^^-2^-3-4^-5-6",0,22,0,130,0,874,0,6194,
Mixed Prime,000408,p=1,v=6,"1^^-2-3-4^-5-2 5-6",0,22,0,130,0,826,0,5490,
Mixed Prime,000409,p=1,v=6,"1^-2-3-4=5-6^^",0,22,0,134,-20,934,-308,6854,
Mixed Prime,000410,p=1,v=6,"1^-2^-3^-4=5-6",0,22,0,134,20,934,308,6854,
Mixed Prime,000411,p=1,v=6,"1^^-2^-3^-4-5-6",0,22,0,146,0,1090,0,8530,
Mixed Prime,000412,p=1,v=6,"1-2-3-1 3-4^-5=6^",0,22,0,146,-10,1078,-154,8354,
Mixed Prime,000413,p=1,v=6,"1^^-2-3^-4-5^-6",0,22,0,98,0,490,0,2610,
Mixed Prime,000414,p=1,v=6,"1^^-2-3-4^-5^-6",0,22,0,114,0,610,0,3282,
Mixed Prime,000415,p=1,v=6,"1^-2-3-1 3-4-5=6^",0,22,0,122,-10,766,-154,5074,
Mixed Prime,000416,p=1,v=6,"1^^-2^-3-4-5^-6",0,22,0,122,-20,754,-308,4898,
Mixed Prime,000417,p=1,v=6,"1^^-2-3^-4^-5-6",0,22,0,122,20,754,308,4898,
Mixed Prime,000418,p=1,v=6,"1-2^-3^-4=5-6^",0,22,0,126,-20,766,-308,4838,
Mixed Prime,000419,p=1,v=6,"1^^-2-3-4=5-6^",0,22,0,126,20,766,308,4838,
Mixed Prime,000420,p=1,v=6,"1^-2^-3-4 3-5=6^",0,22,-6,130,-60,862,-532,6034,
Mixed Prime,000421,p=1,v=6,"1^-2-3 2-4^-5=6^",0,22,-6,130,-80,886,-840,6450,
Mixed Prime,000422,p=1,v=6,"1-2^-4-3-1 4-5=6^",0,22,-6,134,-60,898,-546,6342,
Mixed Prime,000423,p=1,v=6,"1-2^-3-4^ 3-5=6^",0,22,-6,122,-80,766,-812,5154,
Mixed Prime,000424,p=1,v=6,"1^-2-4-3-1 4-5=6^",0,22,-6,126,-60,826,-518,5734,
Mixed Prime,000425,p=1,v=6,"1^-2-3-4^^ 3-5=6",0,22,6,130,60,862,532,6034,
Mixed Prime,000426,p=1,v=6,"1^^-2-3^ 2-4-5=6",0,22,6,130,80,886,840,6450,
Mixed Prime,000427,p=1,v=6,"1^-2^-4-3-1 4-5=6",0,22,6,134,60,898,546,6342,
Mixed Prime,000428,p=1,v=6,"1-2-3^-5=6-4-1 2-4",0,22,6,134,70,898,700,6374,
Mixed Prime,000429,p=1,v=6,"1^^-2^-3-4-5-3 5-6",0,22,6,142,50,1042,420,8006,
Mixed Prime,000430,p=1,v=6,"1^=2-3-4-5-6-4 3-6",0,22,6,142,60,1066,574,8390,
Mixed Prime,000431,p=1,v=6,"1^^-2-3-4^-5-3 5-6",0,22,6,110,70,634,616,3942,
Mixed Prime,000432,p=1,v=6,"1^-2-3-5=6-4-1 2-4",0,22,6,118,90,778,952,5606,
Mixed Prime,000433,p=1,v=6,"1^^-2-3 2-4-5^-6-4",0,22,6,122,50,742,350,4706,
Mixed Prime,000434,p=1,v=6,"1^^-2-3-4^ 3-5=6",0,22,6,122,80,766,812,5154,
Mixed Prime,000435,p=1,v=6,"1-2^-3-4-5-3 5-6^^",0,22,6,126,50,754,364,4646,
Mixed Prime,000436,p=1,v=6,"1-2^-4-3^-1 4-5=6",0,22,6,126,60,826,518,5734,
Mixed Prime,000437,p=1,v=6,"1-2-3-4^-5-3 5-6^^",0,22,6,126,70,826,672,5766,
Mixed Prime,000438,p=1,v=6,"1^-2^-3-1 3-4-5=6",0,22,12,114,150,718,1414,5122,
Mixed Prime,000439,p=1,v=6,"1^-2-3-1 3-4^-5=6",0,22,12,122,110,742,854,4722,
Mixed Prime,000440,p=1,v=6,"1^-2-3-1 3-4-5=6-4",0,22,18,122,190,790,1666,5666,
Mixed Prime,000441,p=1,v=6,"1=2-3-4-5^-6-4 3-6",0,22,18,126,180,826,1554,5862,
Mixed Prime,000442,p=1,v=6,"1-2^-3-4^^ 3-5^-6",0,24,0,128,-20,774,-336,4960,
Mixed Prime,000443,p=1,v=6,"1^^-2-3-4 3-5-6^^",0,24,0,128,20,774,336,4960,
Mixed Prime,000444,p=1,v=6,"1-2-3^-4-2 4-5=6^",0,24,0,136,-10,894,-168,6256,
Mixed Prime,000445,p=1,v=6,"1-2^-3^-4-5^^ 4-6",0,24,0,140,-10,864,-168,5476,
Mixed Prime,000446,p=1,v=6,"1^^-2-3-4-5^^ 4-6",0,24,0,140,10,864,168,5476,
Mixed Prime,000447,p=1,v=6,"1-2-3^-5=6-4^-2",0,24,0,144,0,894,0,5664,
Mixed Prime,000448,p=1,v=6,"1^^-2^-3-4 3-5^-6",0,24,0,144,-20,942,-336,6432,
Mixed Prime,000449,p=1,v=6,"1^^-2-3-4^^ 3-5-6",0,24,0,144,20,942,336,6432,
Mixed Prime,000450,p=1,v=6,"1^^-2-3-5=6-4-2",0,24,0,144,40,990,672,7200,
Mixed Prime,000451,p=1,v=6,"1^^-2-3 2-4=5-6^",0,24,0,148,0,960,0,6436,
Mixed Prime,000452,p=1,v=6,"1^-2-3=4^ 2-5=6",0,24,0,148,0,1032,0,7588,
Mixed Prime,000453,p=1,v=6,"1-2-3^-4^-6=5-2",0,24,0,148,10,948,168,6244,
Mixed Prime,000454,p=1,v=6,"1^-2-3 2-4=5-6^^",0,24,0,148,-20,1032,-336,7588,
Mixed Prime,000455,p=1,v=6,"1^^-2-3^ 2-4=5-6",0,24,0,148,20,1032,336,7588,
Mixed Prime,000456,p=1,v=6,"1^^-2-3-4-6=5-2",0,24,0,148,30,1044,504,7780,
Mixed Prime,000457,p=1,v=6,"1^-2-3=5-6=4-2",0,24,0,148,40,1032,672,7588,
Mixed Prime,000458,p=1,v=6,"1-2^-3-4^-6=5-3",0,24,0,152,-40,1074,-672,7984,
Mixed Prime,000459,p=1,v=6,"1^^-2-3-4-6=5-3",0,24,0,152,40,1074,672,7984,
Mixed Prime,000460,p=1,v=6,"1^^-2^-3^-4-5 4-6",0,24,0,156,-10,1128,-168,8580,
Mixed Prime,000461,p=1,v=6,"1-2-3-4-5^^ 4-6^^",0,24,0,156,10,1128,168,8580,
Mixed Prime,000462,p=1,v=6,"1-2^-3-4^-5=6^",0,24,-6,128,-90,810,-952,5632,
Mixed Prime,000463,p=1,v=6,"1-2^-3^-4-5=6^",0,24,-6,136,-70,822,-644,5136,
Mixed Prime,000464,p=1,v=6,"1^^-2-3-4-5=6^",0,24,-6,144,-50,930,-336,6208,
Mixed Prime,000465,p=1,v=6,"1-2-3^-4^-5=6^",0,24,-6,152,-70,1086,-700,8208,
Mixed Prime,000466,p=1,v=6,"1^^-2-3^-4-5=6",0,24,6,128,90,810,952,5632,
Mixed Prime,000467,p=1,v=6,"1-2=3-4-5^-6^-4",0,24,6,132,90,852,966,5988,
Mixed Prime,000468,p=1,v=6,"1^^-2-3-4^-5=6",0,24,6,136,70,822,644,5136,
Mixed Prime,000469,p=1,v=6,"1-2^-3^-4^-5=6",0,24,6,144,50,930,336,6208,
Mixed Prime,000470,p=1,v=6,"1^^-2^-3-4-5=6",0,24,6,152,70,1086,700,8208,
Mixed Prime,000471,p=1,v=6,"1^^-2=3-4-5-6-4",0,24,6,164,50,1236,406,9764,
Mixed Prime,000472,p=1,v=6,"1-2^-3^-4-5=6-4",0,24,12,140,130,888,1148,5924,
Mixed Prime,000473,p=1,v=6,"1^^-2-3-4-5=6-4",0,24,12,140,150,936,1484,6820,
Mixed Prime,000474,p=1,v=6,"1^-2=3-4-5=6-4",0,24,12,148,140,1008,1372,7332,
Mixed Prime,000475,p=1,v=6,"1^^-2-3-4-2 4-5=6",0,24,12,152,130,1038,1232,7472,
Mixed Prime,000476,p=1,v=6,"1-2^-3-4=5-6^^",0,26,0,150,-20,986,-364,6886,
Mixed Prime,000477,p=1,v=6,"1^^-2-3^-4=5-6",0,26,0,150,20,986,364,6886,
Mixed Prime,000478,p=1,v=6,"1^-2-4=6-5=3-1",0,26,0,158,0,1130,0,8646,
Mixed Prime,000479,p=1,v=6,"1^^-2-3^^ 2-4-5 4-6",0,26,0,162,0,1154,0,8706,
Mixed Prime,000480,p=1,v=6,"1-2-3^-4=5-6^^",0,26,0,166,-20,1178,-364,8774,
Mixed Prime,000481,p=1,v=6,"1^^-2^-3-4=5-6",0,26,0,166,20,1178,364,8774,
Mixed Prime,000482,p=1,v=6,"1^^-2^-3=4-5-6",0,26,0,178,0,1322,0,10274,
Mixed Prime,000483,p=1,v=6,"1^^-2-3-4 3-5=6^",0,26,-6,154,-60,1022,-448,7122,
Mixed Prime,000484,p=1,v=6,"1^^-2-3 2-4-5=6^",0,26,-6,162,-60,1070,-476,7234,
Mixed Prime,000485,p=1,v=6,"1-2-3-4^^ 3-5=6^",0,26,-6,170,-60,1214,-504,9042,
Mixed Prime,000486,p=1,v=6,"1^=2-3-4-6=5-3",0,26,-6,178,-40,1334,-168,10402,
Mixed Prime,000487,p=1,v=6,"1-2^-3-4^^ 3-5=6",0,26,6,154,60,1022,448,7122,
Mixed Prime,000488,p=1,v=6,"1^^-2-3 2-4^-5=6",0,26,6,162,60,1070,476,7234,
Mixed Prime,000489,p=1,v=6,"1^=2-3-4-5=6-4",0,26,6,162,80,1142,840,8546,
Mixed Prime,000490,p=1,v=6,"1^^-2^-3-4 3-5=6",0,26,6,170,60,1214,504,9042,
Mixed Prime,000491,p=1,v=6,"1=2-3-4^-6=5-3",0,26,6,178,40,1334,168,10402,
Mixed Prime,000492,p=1,v=6,"1^^-2-3 2-4-5=6-4",0,26,12,162,140,1106,1316,7938,
Mixed Prime,000493,p=1,v=6,"1=2-3^-4-5=6-4",0,26,18,162,200,1094,1792,7714,
Mixed Prime,000494,p=1,v=6,"1-2^-3=4-5=6^",0,28,-6,172,-90,1180,-994,8580,
Mixed Prime,000495,p=1,v=6,"1-2=3-4^-5=6^",0,28,-6,180,-70,1312,-630,10116,
Mixed Prime,000496,p=1,v=6,"1^^-2-3=4-5=6",0,28,6,172,90,1180,994,8580,
Mixed Prime,000497,p=1,v=6,"1^^-2=3-4-5=6",0,28,6,180,70,1312,630,10116,
Mixed Prime,000498,p=1,v=6,"1-2-3=4^ 2-5=6^",0,28,-12,180,-140,1276,-1260,9444,
Mixed Prime,000499,p=1,v=6,"1^^-2-3=4 2-5=6",0,28,12,180,140,1276,1260,9444,
Mixed Prime,000500,p=1,v=6,"1^^-2=3-4=5-6",0,30,0,198,0,1470,0,11526,
Mixed Prime,000501,p=1,v=6,"1^-2^-3-4^ 3-5^-6^",-2,12,-14,48,-82,234,-478,1248,
Mixed Prime,000502,p=1,v=6,"1^-2^-3^-4-5^ 4-6^",-2,12,-14,52,-92,276,-590,1604,
Mixed Prime,000503,p=1,v=6,"1^-2^-3-4^-5-3 5-6^",-2,14,-8,54,-32,230,-142,1014,
Mixed Prime,000504,p=1,v=6,"1^-2^-3^-4-5^-6^",-2,14,-14,58,-82,278,-478,1426,
Mixed Prime,000505,p=1,v=6,"1^^-2-3^ 2-4-5^ 4-6^",-2,14,-14,66,-102,374,-730,2306,
Mixed Prime,000506,p=1,v=6,"1^-2^-3-4-5^-6-4 3-6",-2,16,-2,76,18,412,222,2340,
Mixed Prime,000507,p=1,v=6,"1^-2^-3-4-5^-6^-4",-2,16,-8,60,-22,244,-44,1028,
Mixed Prime,000508,p=1,v=6,"1^-2-3^-4-5^-6^-4",-2,16,-8,60,-42,244,-212,1028,
Mixed Prime,000509,p=1,v=6,"1^-2-3^-6-4-5^-6 2-4",-2,16,-8,76,-42,400,-240,2180,
